h1_joint_0_x,h1_joint_0_y,h1_joint_0_z,h1_joint_1_x,h1_joint_1_y,h1_joint_1_z,h1_joint_2_x,h1_joint_2_y,h1_joint_2_z,h1_joint_3_x,h1_joint_3_y,h1_joint_3_z,h1_joint_4_x,h1_joint_4_y,h1_joint_4_z,h1_joint_5_x,h1_joint_5_y,h1_joint_5_z,h1_joint_6_x,h1_joint_6_y,h1_joint_6_z,h1_joint_7_x,h1_joint_7_y,h1_joint_7_z,h1_joint_8_x,h1_joint_8_y,h1_joint_8_z,h1_joint_9_x,h1_joint_9_y,h1_joint_9_z,h1_joint_10_x,h1_joint_10_y,h1_joint_10_z,h1_joint_11_x,h1_joint_11_y,h1_joint_11_z,h1_joint_12_x,h1_joint_12_y,h1_joint_12_z,h1_joint_13_x,h1_joint_13_y,h1_joint_13_z,h1_joint_14_x,h1_joint_14_y,h1_joint_14_z,h1_joint_15_x,h1_joint_15_y,h1_joint_15_z,h1_joint_16_x,h1_joint_16_y,h1_joint_16_z,h1_joint_17_x,h1_joint_17_y,h1_joint_17_z,h1_joint_18_x,h1_joint_18_y,h1_joint_18_z,h1_joint_19_x,h1_joint_19_y,h1_joint_19_z,h1_joint_20_x,h1_joint_20_y,h1_joint_20_z,h2_joint_0_x,h2_joint_0_y,h2_joint_0_z,h2_joint_1_x,h2_joint_1_y,h2_joint_1_z,h2_joint_2_x,h2_joint_2_y,h2_joint_2_z,h2_joint_3_x,h2_joint_3_y,h2_joint_3_z,h2_joint_4_x,h2_joint_4_y,h2_joint_4_z,h2_joint_5_x,h2_joint_5_y,h2_joint_5_z,h2_joint_6_x,h2_joint_6_y,h2_joint_6_z,h2_joint_7_x,h2_joint_7_y,h2_joint_7_z,h2_joint_8_x,h2_joint_8_y,h2_joint_8_z,h2_joint_9_x,h2_joint_9_y,h2_joint_9_z,h2_joint_10_x,h2_joint_10_y,h2_joint_10_z,h2_joint_11_x,h2_joint_11_y,h2_joint_11_z,h2_joint_12_x,h2_joint_12_y,h2_joint_12_z,h2_joint_13_x,h2_joint_13_y,h2_joint_13_z,h2_joint_14_x,h2_joint_14_y,h2_joint_14_z,h2_joint_15_x,h2_joint_15_y,h2_joint_15_z,h2_joint_16_x,h2_joint_16_y,h2_joint_16_z,h2_joint_17_x,h2_joint_17_y,h2_joint_17_z,h2_joint_18_x,h2_joint_18_y,h2_joint_18_z,h2_joint_19_x,h2_joint_19_y,h2_joint_19_z,h2_joint_20_x,h2_joint_20_y,h2_joint_20_z,label,image_file
0.37606656551361084,0.4957965016365051,3.6845404505214674e-09,0.3883289694786072,0.38979366421699524,0.049126021564006805,0.4145027995109558,0.30006495118141174,0.051020264625549316,0.4494803845882416,0.2511415183544159,0.038210488855838776,0.48782482743263245,0.23387683928012848,0.02653340995311737,0.40335410833358765,0.23264114558696747,0.014146622270345688,0.4496479034423828,0.10315448045730591,-0.004437807947397232,0.4932970702648163,0.11664123833179474,-0.011169693432748318,0.5053754448890686,0.15546037256717682,-0.01046786829829216,0.4115407168865204,0.24225455522537231,-0.024880405515432358,0.4992513656616211,0.12205810844898224,-0.0383688248693943,0.5251834988594055,0.17363321781158447,-0.03466318920254707,0.5134322047233582,0.225315660238266,-0.027985958382487297,0.4301077425479889,0.2734015882015228,-0.06058889254927635,0.5382764339447021,0.19584861397743225,-0.06533529609441757,0.5489434599876404,0.26045289635658264,-0.04529564827680588,0.5281496047973633,0.3023020327091217,-0.03138050064444542,0.4540363848209381,0.31742623448371887,-0.09332626312971115,0.5395538210868835,0.30123937129974365,-0.09210560470819473,0.5457305908203125,0.34878888726234436,-0.07375416159629822,0.525310754776001,0.37580063939094543,-0.05955831706523895,0.49405741691589355,0.8344099521636963,-8.298749207824585e-07,0.47224023938179016,0.7249155044555664,0.021973183378577232,0.45924240350723267,0.6310492753982544,0.018124418333172798,0.44942885637283325,0.5565111041069031,0.007935773581266403,0.43755120038986206,0.5101302862167358,-0.006501209456473589,0.5210177898406982,0.5367812514305115,-0.01806662604212761,0.4714711904525757,0.40719351172447205,-0.03575688228011131,0.41987085342407227,0.43126317858695984,-0.03995499014854431,0.3980032205581665,0.47832876443862915,-0.04074111953377724,0.5255976915359497,0.5606995224952698,-0.04074674844741821,0.4429195821285248,0.4392260015010834,-0.05616215988993645,0.383298397064209,0.4828951060771942,-0.052160751074552536,0.3568643629550934,0.5421633720397949,-0.04924079403281212,0.5134734511375427,0.5999983549118042,-0.06113339960575104,0.4204738140106201,0.4892696142196655,-0.07850715517997742,0.368613600730896,0.52982497215271,-0.07358410209417343,0.3510168194770813,0.5803982615470886,-0.07150685042142868,0.4912246763706207,0.6442736983299255,-0.07872885465621948,0.3987106680870056,0.5924354791641235,-0.09674206376075745,0.36410945653915405,0.6304739117622375,-0.09596835821866989,0.3596818447113037,0.675958514213562,-0.09441202133893967,Rat,Rat_0.jpg
0.4885861873626709,0.7374897003173828,-9.91953925222333e-07,0.48687124252319336,0.6426560282707214,0.030584555119276047,0.47166574001312256,0.5571048259735107,0.025250552222132683,0.45323747396469116,0.4854726791381836,0.009835343807935715,0.43307942152023315,0.43585729598999023,-0.011172275058925152,0.5445735454559326,0.46346044540405273,-0.005623511970043182,0.47513046860694885,0.346579372882843,-0.01915821246802807,0.4143436551094055,0.3726952075958252,-0.022148527204990387,0.3840073347091675,0.4218686521053314,-0.021668951958417892,0.5478672981262207,0.482440710067749,-0.034222837537527084,0.44623610377311707,0.3761197328567505,-0.04329899325966835,0.3859316110610962,0.4211883544921875,-0.040631771087646484,0.3556337356567383,0.48225781321525574,-0.0397808775305748,0.5331254601478577,0.5121521949768066,-0.05955673009157181,0.4248243570327759,0.435482919216156,-0.07261047512292862,0.37463444471359253,0.5033013224601746,-0.06710180640220642,0.3562144637107849,0.5705567598342896,-0.06422454118728638,0.507818877696991,0.5467836856842041,-0.08176884800195694,0.41398337483406067,0.4971923232078552,-0.0958782508969307,0.375753253698349,0.5428460240364075,-0.0894288420677185,0.36397451162338257,0.5925524234771729,-0.08282968401908875,0.3923538029193878,0.4083920121192932,-9.838736758638333e-08,0.40132829546928406,0.30666661262512207,0.04573905095458031,0.4234464764595032,0.2309398353099823,0.0471121184527874,0.45054706931114197,0.1922924518585205,0.03427337482571602,0.4800637662410736,0.17751583456993103,0.022382119670510292,0.4116564989089966,0.17448672652244568,0.012897305190563202,0.4621748924255371,0.06567500531673431,0.00041354517452418804,0.49787071347236633,0.09422595053911209,0.0007341554155573249,0.5032530426979065,0.13949742913246155,0.0049790446646511555,0.42445093393325806,0.17967171967029572,-0.024933798238635063,0.4911918640136719,0.06325925886631012,-0.035291217267513275,0.5132858157157898,0.10764852911233902,-0.027929533272981644,0.5023810863494873,0.15766729414463043,-0.020976945757865906,0.4423075020313263,0.20457272231578827,-0.05997515842318535,0.5312890410423279,0.1286298781633377,-0.06695724278688431,0.5409581661224365,0.18623915314674377,-0.04979535564780235,0.522493302822113,0.2281060665845871,-0.03872934728860855,0.46769198775291443,0.2473110556602478,-0.09211014956235886,0.5447372794151306,0.23532189428806305,-0.09667625278234482,0.5492861866950989,0.27926674485206604,-0.08302433043718338,0.5270774960517883,0.3064675033092499,-0.07277273386716843,Rat,Rat_1.jpg
0.3914278745651245,0.46735861897468567,-1.1379906794672934e-08,0.40114855766296387,0.35338184237480164,0.04503200948238373,0.4214741885662079,0.2656344473361969,0.04392201825976372,0.4513653516769409,0.21696674823760986,0.02854960598051548,0.4853006899356842,0.2001115083694458,0.014539475552737713,0.4135977029800415,0.19319665431976318,0.009459950029850006,0.46416014432907104,0.06390048563480377,-0.006195064168423414,0.5087170004844666,0.09048832952976227,-0.007194556761533022,0.5202868580818176,0.13946115970611572,-0.0028811695519834757,0.43033546209335327,0.1991835981607437,-0.028968635946512222,0.5119695663452148,0.0698423683643341,-0.04171634092926979,0.5376336574554443,0.12311507016420364,-0.03409295901656151,0.5257723927497864,0.1831417679786682,-0.024715404957532883,0.45171359181404114,0.22896018624305725,-0.0641670897603035,0.5522693395614624,0.15881632268428802,-0.06701245903968811,0.5570673942565918,0.22764423489570618,-0.04148680716753006,0.5334781408309937,0.27117377519607544,-0.024448702111840248,0.4778021574020386,0.2783214747905731,-0.09708382934331894,0.5580251812934875,0.262973815202713,-0.0941539779305458,0.5579882860183716,0.31221386790275574,-0.07149112224578857,0.5304345488548279,0.3403138518333435,-0.05419734865427017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rat,Rat_2.jpg
0.3923424780368805,0.5124244689941406,3.1545386303122314e-09,0.39840441942214966,0.4053824841976166,0.023251859471201897,0.42008256912231445,0.31536173820495605,0.012563851661980152,0.45810866355895996,0.26021796464920044,-0.005321747623383999,0.49332547187805176,0.2332802563905716,-0.019815905019640923,0.4035077393054962,0.24543991684913635,-0.02616962045431137,0.45040163397789,0.10070373117923737,-0.04742288216948509,0.4968455135822296,0.11933481693267822,-0.045753657817840576,0.5062487125396729,0.16750872135162354,-0.036730118095874786,0.41864079236984253,0.2642889618873596,-0.050990354269742966,0.524193525314331,0.1710883527994156,-0.07012037932872772,0.5398415327072144,0.24038970470428467,-0.06034762039780617,0.5164725184440613,0.2891470193862915,-0.046721696853637695,0.4421781003475189,0.2993732988834381,-0.0724463164806366,0.5415516495704651,0.2536062002182007,-0.08078281581401825,0.540573000907898,0.3211742341518402,-0.055727921426296234,0.5127526521682739,0.3548177480697632,-0.03626870736479759,0.46524664759635925,0.3437972962856293,-0.09224101155996323,0.5398043394088745,0.3136884272098541,-0.08984347432851791,0.5402892827987671,0.35876399278640747,-0.06519228219985962,0.5154544115066528,0.38445594906806946,-0.04505414515733719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rat,Rat_3.jpg
0.35444968938827515,0.4584788680076599,2.3707574570153156e-08,0.37008243799209595,0.3399903178215027,0.05491231754422188,0.39807742834091187,0.24715085327625275,0.05633033812046051,0.43477851152420044,0.1968751847743988,0.044004179537296295,0.46965914964675903,0.18786191940307617,0.03370589017868042,0.3967905342578888,0.17008638381958008,0.0005160822183825076,0.4547388553619385,0.02556207776069641,-0.013769757002592087,0.49975457787513733,0.05761100351810455,-0.011412781663239002,0.5040292143821716,0.11224277317523956,-0.003498449455946684,0.4103200435638428,0.19289684295654297,-0.03943957760930061,0.527331531047821,0.10905911028385162,-0.054236024618148804,0.5419279932975769,0.1876554787158966,-0.048745136708021164,0.5106501579284668,0.24130307137966156,-0.03961222618818283,0.429944783449173,0.2338268905878067,-0.07300257682800293,0.5433320999145508,0.17626893520355225,-0.07378906011581421,0.5426619648933411,0.2574136257171631,-0.04754314944148064,0.510313868522644,0.29939863085746765,-0.02926390804350376,0.4534311890602112,0.2830559015274048,-0.10224384069442749,0.5383568406105042,0.25357896089553833,-0.0970216765999794,0.5389865636825562,0.304869681596756,-0.07212354242801666,0.5103951096534729,0.3305312395095825,-0.052010174840688705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rat,Rat_4.jpg
0.49133190512657166,0.7092338800430298,-9.729260455060285e-07,0.46018505096435547,0.6072314977645874,0.019259687513113022,0.43653106689453125,0.5038628578186035,0.009142515249550343,0.41782090067863464,0.41795650124549866,-0.008363967761397362,0.40402519702911377,0.357975572347641,-0.028598207980394363,0.48895135521888733,0.39970916509628296,-0.018662286922335625,0.44460341334342957,0.2659547030925751,-0.04745272919535637,0.39816710352897644,0.2949923872947693,-0.06226799264550209,0.3767778277397156,0.35277071595191956,-0.06992245465517044,0.5080652236938477,0.4275529086589813,-0.043157048523426056,0.4213698208332062,0.3148668706417084,-0.06379463523626328,0.3689512014389038,0.3744737505912781,-0.06467758864164352,0.3563788831233978,0.44536441564559937,-0.06559135764837265,0.5097498893737793,0.47475194931030273,-0.06631188839673996,0.41109734773635864,0.36617469787597656,-0.08459633588790894,0.36382797360420227,0.43218791484832764,-0.07508730888366699,0.3576362133026123,0.4980972409248352,-0.0713215321302414,0.49782368540763855,0.527367115020752,-0.08764234185218811,0.39045608043670654,0.4848303198814392,-0.11088854819536209,0.36636215448379517,0.535500168800354,-0.10973668098449707,0.3788840174674988,0.5845236778259277,-0.10681407898664474,0.35277312994003296,0.39597514271736145,-7.85095721766993e-08,0.3692494034767151,0.28507623076438904,0.04562412202358246,0.39196115732192993,0.19374679028987885,0.04489359259605408,0.4215122163295746,0.14468814432621002,0.029859650880098343,0.46188658475875854,0.1286449283361435,0.016623327508568764,0.3749983012676239,0.12035177648067474,0.009591269306838512,0.41848257184028625,0.010152310132980347,-0.009686912409961224,0.4540707767009735,0.05268575996160507,-0.01677396334707737,0.46312132477760315,0.09779258817434311,-0.018415670841932297,0.38049423694610596,0.12133106589317322,-0.029550710693001747,0.4696321487426758,0.00699867308139801,-0.047453250735998154,0.49434584379196167,0.07057410478591919,-0.04651249945163727,0.47907647490501404,0.12608659267425537,-0.04266674071550369,0.3978828191757202,0.15146036446094513,-0.0654180496931076,0.5080875158309937,0.0713244080543518,-0.0785512700676918,0.5211533904075623,0.14424507319927216,-0.062077250331640244,0.4969397187232971,0.18804988265037537,-0.04972151294350624,0.42409807443618774,0.19795487821102142,-0.09809465706348419,0.5197677612304688,0.1942180097103119,-0.10361819714307785,0.5264650583267212,0.24497616291046143,-0.08795752376317978,0.500548779964447,0.26758986711502075,-0.07572486251592636,Rat,Rat_5.jpg
0.49567174911499023,0.705021858215332,-8.836394158606709e-07,0.4633924961090088,0.5985299348831177,0.019764302298426628,0.44324368238449097,0.4904397428035736,0.011415660381317139,0.43041759729385376,0.40807488560676575,-0.0031706884037703276,0.4172058701515198,0.34829452633857727,-0.0203680619597435,0.49429428577423096,0.4049071967601776,-0.023325534537434578,0.45040130615234375,0.28139805793762207,-0.05202341079711914,0.40701228380203247,0.30471453070640564,-0.06686630845069885,0.3903985023498535,0.3565636873245239,-0.07522331923246384,0.5090439915657043,0.4349105656147003,-0.048117950558662415,0.4247918725013733,0.3331887722015381,-0.06905429065227509,0.3840964138507843,0.3944091796875,-0.06859206408262253,0.3829571306705475,0.46115684509277344,-0.0703248679637909,0.5057379007339478,0.4831780195236206,-0.07158955931663513,0.41614237427711487,0.382376104593277,-0.09211722761392593,0.3771929144859314,0.444831907749176,-0.08157168328762054,0.3759044408798218,0.5081996917724609,-0.07774481922388077,0.4893694221973419,0.5357313752174377,-0.09301021695137024,0.39050284028053284,0.4808896780014038,-0.11840443313121796,0.3583124577999115,0.5248959064483643,-0.11713935434818268,0.36082708835601807,0.5718182325363159,-0.1150539368391037,0.36774536967277527,0.42778128385543823,1.0565556429753542e-08,0.4056291878223419,0.3199673891067505,0.0520341731607914,0.42803534865379333,0.23548588156700134,0.05431725084781647,0.454144686460495,0.1833229809999466,0.03983462229371071,0.47991010546684265,0.14750342071056366,0.029180433601140976,0.3867730498313904,0.13726361095905304,0.02480202727019787,0.4197455942630768,0.026301637291908264,0.008054259233176708,0.46626654267311096,0.05812069773674011,0.002364463172852993,0.47920721769332886,0.10108241438865662,0.002009378978982568,0.37937629222869873,0.14048057794570923,-0.019562385976314545,0.45590904355049133,0.008671611547470093,-0.037098437547683716,0.4960877597332001,0.06402269005775452,-0.037326645106077194,0.48989903926849365,0.12342698127031326,-0.033201780170202255,0.3902834355831146,0.1717589795589447,-0.06077996641397476,0.49109184741973877,0.07443692535161972,-0.0704290047287941,0.5198947787284851,0.1478484869003296,-0.048967987298965454,0.49924978613853455,0.19444039463996887,-0.03324831649661064,0.41771847009658813,0.21704769134521484,-0.09943877160549164,0.5137389302253723,0.1978360414505005,-0.10042726248502731,0.5253012776374817,0.24843211472034454,-0.07972342520952225,0.49589020013809204,0.27611222863197327,-0.06383644789457321,Rat,Rat_6.jpg
0.5083620548248291,0.7957675457000732,-9.430328304915747e-07,0.46858149766921997,0.6799482107162476,0.021817095577716827,0.45080292224884033,0.5662803053855896,0.017356833443045616,0.4508243799209595,0.46901726722717285,0.004408238921314478,0.44962480664253235,0.3954158425331116,-0.010363240726292133,0.4919523298740387,0.5003558397293091,-0.0028365592006593943,0.4595454931259155,0.3863706588745117,-0.03275996446609497,0.42472270131111145,0.43490058183670044,-0.04574073851108551,0.4070257246494293,0.5038444399833679,-0.04968373477458954,0.5162202715873718,0.5364471077919006,-0.02837630920112133,0.44875824451446533,0.4468669891357422,-0.05616079270839691,0.40015488862991333,0.5234944224357605,-0.05997922644019127,0.38607126474380493,0.5996378064155579,-0.05821383371949196,0.5244516730308533,0.5941640138626099,-0.05395917594432831,0.44460970163345337,0.49639174342155457,-0.08069144934415817,0.3928467035293579,0.5682225227355957,-0.07413193583488464,0.38141268491744995,0.639301061630249,-0.06696833670139313,0.5176755785942078,0.6586764454841614,-0.07684928178787231,0.43126431107521057,0.6161433458328247,-0.10523578524589539,0.40512365102767944,0.6656121015548706,-0.10621967166662216,0.4137415885925293,0.7145919799804688,-0.1019587442278862,0.36876803636550903,0.541658878326416,2.288675347017488e-07,0.39234673976898193,0.4502517580986023,0.037147168070077896,0.421482115983963,0.36711981892585754,0.03181274235248566,0.456682413816452,0.32385027408599854,0.012814677320420742,0.48768046498298645,0.3065779209136963,-0.0038271101657301188,0.39383673667907715,0.2853606045246124,0.004002911038696766,0.4496271014213562,0.16220448911190033,-0.018900150433182716,0.4922744929790497,0.19006341695785522,-0.02738523669540882,0.5000549554824829,0.24366487562656403,-0.026288075372576714,0.39573198556900024,0.2982605993747711,-0.0330815389752388,0.48948433995246887,0.1864739954471588,-0.052697550505399704,0.5194653868675232,0.24805092811584473,-0.051868509501218796,0.5082299709320068,0.30621203780174255,-0.04530215635895729,0.4127746820449829,0.3330872356891632,-0.06787938624620438,0.5238624215126038,0.2678941488265991,-0.0796646773815155,0.5367247462272644,0.3407031297683716,-0.06063082814216614,0.5135059356689453,0.3870907425880432,-0.0445086844265461,0.43933624029159546,0.3819989264011383,-0.10078325867652893,0.5309409499168396,0.35755297541618347,-0.10352538526058197,0.5401219725608826,0.4081965982913971,-0.08294691890478134,0.5178488492965698,0.4411879777908325,-0.0656086876988411,Rat,Rat_7.jpg
0.5093444585800171,0.9174137115478516,-7.457824153789261e-07,0.48416730761528015,0.8134329319000244,0.02544640563428402,0.46966367959976196,0.7246493101119995,0.021022332832217216,0.45987027883529663,0.6570683717727661,0.009567874483764172,0.44861724972724915,0.6071255803108215,-0.006078124046325684,0.4984801709651947,0.6389120817184448,-0.020976562052965164,0.4496956467628479,0.5333552360534668,-0.045945536345243454,0.40678662061691284,0.5399309396743774,-0.05657554045319557,0.3857400119304657,0.5743457674980164,-0.06144164130091667,0.5076234936714172,0.6665933132171631,-0.04731234163045883,0.42113369703292847,0.573322594165802,-0.06659125536680222,0.37064462900161743,0.6154612302780151,-0.06600355356931686,0.35111624002456665,0.6745156049728394,-0.06669659912586212,0.5038221478462219,0.7146158814430237,-0.07148325443267822,0.4157370626926422,0.6129041910171509,-0.09559223800897598,0.3671562671661377,0.656536877155304,-0.09222831577062607,0.3491145372390747,0.7146902084350586,-0.09097617119550705,0.4888865351676941,0.7680198550224304,-0.09210717678070068,0.3975211977958679,0.7319592833518982,-0.12163496762514114,0.3658469319343567,0.7685713171958923,-0.12636806070804596,0.3603583872318268,0.8122420310974121,-0.12766394019126892,0.3552290201187134,0.5743615627288818,1.0851481135887298e-07,0.37596291303634644,0.4858933091163635,0.04131217300891876,0.409375935792923,0.41646456718444824,0.03742653876543045,0.4515634775161743,0.37336546182632446,0.022777481004595757,0.4829252064228058,0.34100955724716187,0.008014034479856491,0.390115350484848,0.3645473122596741,-0.020348625257611275,0.4174753725528717,0.2329869419336319,-0.04459866136312485,0.44747814536094666,0.2277260422706604,-0.05491705983877182,0.4587901532649994,0.23897157609462738,-0.057186421006917953,0.38987651467323303,0.38498765230178833,-0.05728578567504883,0.4988110065460205,0.3126015067100525,-0.08124449849128723,0.5165460109710693,0.37753039598464966,-0.08102433383464813,0.49587878584861755,0.42358753085136414,-0.07570963352918625,0.40291184186935425,0.4319283068180084,-0.08862314373254776,0.5197282433509827,0.3882407546043396,-0.10279203951358795,0.5235024690628052,0.4605872333049774,-0.08164796978235245,0.49547281861305237,0.4956032633781433,-0.06462293863296509,0.43167853355407715,0.48357468843460083,-0.11664284020662308,0.5210535526275635,0.4575948417186737,-0.12457647174596786,0.5279669165611267,0.5042718648910522,-0.10527744889259338,0.5057395696640015,0.5316455364227295,-0.08863560855388641,Rat,Rat_8.jpg
0.3757520318031311,0.524784505367279,1.863337928398323e-07,0.38351312279701233,0.4377001225948334,0.027454467490315437,0.41115882992744446,0.3622756898403168,0.01601647026836872,0.4496368169784546,0.32162952423095703,-0.005322644487023354,0.4851861298084259,0.3008973300457001,-0.024068817496299744,0.3956364691257477,0.29073935747146606,-0.022020481526851654,0.453388512134552,0.16144992411136627,-0.05038805678486824,0.4972583055496216,0.19368156790733337,-0.06016314774751663,0.5022265315055847,0.2523803114891052,-0.05883340910077095,0.40373215079307556,0.30904778838157654,-0.05324525013566017,0.5131412744522095,0.23306944966316223,-0.0796114057302475,0.5392542481422424,0.30208057165145874,-0.07950501143932343,0.520372748374939,0.35557645559310913,-0.07298275828361511,0.42205458879470825,0.3466886579990387,-0.08165080100297928,0.531460165977478,0.30724036693573,-0.0965401902794838,0.5416532754898071,0.37941405177116394,-0.07722215354442596,0.5159254670143127,0.4207656681537628,-0.060578603297472,0.44768214225769043,0.3934299051761627,-0.1084752231836319,0.5347692370414734,0.36696958541870117,-0.11127112060785294,0.5435657501220703,0.41297462582588196,-0.08944612741470337,0.5211389660835266,0.4422086477279663,-0.07113787531852722,0.5166123509407043,0.8267867565155029,-8.73870874329441e-07,0.4757276177406311,0.7519516944885254,0.011330762878060341,0.44848161935806274,0.6752853989601135,0.0020108092576265335,0.43226563930511475,0.6096540093421936,-0.01273051556199789,0.4267575144767761,0.5724818110466003,-0.026592090725898743,0.5185931921005249,0.5600669980049133,-0.009086888283491135,0.4534263610839844,0.4910953640937805,-0.03362012282013893,0.41352546215057373,0.5553870797157288,-0.044418953359127045,0.4095284640789032,0.6144757270812988,-0.0501260831952095,0.5361640453338623,0.5906313061714172,-0.030175425112247467,0.4343358278274536,0.5226600766181946,-0.050040699541568756,0.402940034866333,0.5961441397666931,-0.046735286712646484,0.4125966727733612,0.6510769128799438,-0.04287581518292427,0.5366702079772949,0.6393958330154419,-0.05218207463622093,0.43471282720565796,0.5655202865600586,-0.07416889071464539,0.4117166996002197,0.6370741724967957,-0.06099274009466171,0.4268572926521301,0.685657799243927,-0.05137236416339874,0.5249837040901184,0.6964583396911621,-0.0736364871263504,0.4247886538505554,0.6615015268325806,-0.09655516594648361,0.4033738672733307,0.7043238878250122,-0.09292047470808029,0.4149547219276428,0.7359889149665833,-0.0869298130273819,Rat,Rat_9.jpg
